source	chromosome	recursion_depth	node_start_bin	node_end_bin	candidate_rank	candidate_local_cut	candidate_absolute_bin	bp_genomic_start	bp_genomic_end	ad_score	left_child_bins	right_child_bins	geometry_valid	rejection_reasons	selected_for_significance	p_local	p_global	accepted
cluster3	chr13	5	350	395	20	20	370	61700001	61800000	2.3385955959736995	20	25	True		True	0.05094905094905095		False
cluster3	chr13	5	350	395	18	34	384	63100001	63200000	2.430240781936489	34	11	False	right_child_too_short	False			False
cluster3	chr13	3	325	819	1	70	395	64200001	64300000	36.31497404413346	70	424	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr13	5	395	655	1	76	471	71800001	71900000	2.4080298584526645	76	184	True		True	0.055944055944055944		False
cluster3	chr13	4	395	819	1	260	655	90200001	90300000	11.794396222870684	260	164	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr13	5	655	819	1	51	706	95300001	95400000	5.38688485451822	51	113	True		True	0.002997002997002997		False
cluster3	chr13	1	100	894	1	719	819	106600001	106700000	20.67202312992575	719	75	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr13	2	819	894	6	22	841	108800001	108900000	3.5104756288618404	22	53	True		True	0.016983016983016984		False
cluster3	chr13	2	819	894	4	43	862	111000001	111100000	3.8214327644394297	43	32	False	right_terminal_too_short	False			False
cluster3	chr13	2	819	894	3	44	863	111100001	111200000	3.8683269288503754	44	31	False	right_terminal_too_short	False			False
cluster3	chr13	2	819	894	2	45	864	111200001	111300000	4.109212599764889	45	30	False	right_terminal_too_short	False			False
cluster3	chr13	2	819	894	1	46	865	111300001	111400000	4.144122699374987	46	29	False	right_terminal_too_short	False			False
cluster3	chr13	2	819	894	5	47	866	111400001	111500000	3.7108099036767284	47	28	False	right_terminal_too_short	False			False
cluster3	chr13	5	325	350									False	no_valid_candidate	False			False
cluster3	chr14	2	0	95	16	32	32	23100001	23200000	4.511471107564808	32	63	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	13	33	33	23200001	23300000	5.040046795582535	33	62	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	9	34	34	23300001	23400000	5.751025933967302	34	61	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	5	35	35	23400001	23500000	6.485363154104331	35	60	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	7	36	36	23500001	23600000	6.125536243772286	36	59	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	8	37	37	23600001	23700000	6.10476831186726	37	58	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	11	38	38	23700001	23800000	5.305357854935723	38	57	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	15	39	39	23800001	23900000	4.554301735089594	39	56	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	14	42	42	24100001	24200000	4.799238700122416	42	53	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	10	43	43	24200001	24300000	5.585867772155545	43	52	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	4	44	44	24300001	24400000	6.515301106249596	44	51	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	2	45	45	24400001	24500000	7.396509874860005	45	50	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	1	46	46	24500001	24600000	8.280374646259137	46	49	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	3	47	47	24600001	24700000	7.2170527872970665	47	48	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	6	48	48	24700001	24800000	6.248106984015241	48	47	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	12	49	49	24800001	24900000	5.229921573180887	49	46	False	left_terminal_too_short	False			False
cluster3	chr14	2	0	95	17	50	50	24900001	25000000	4.379510002014856	50	45	True		True	0.004995004995004995		False
cluster3	chr14	1	0	490	1	95	95	30500001	30600000	11.343957982273285	95	395	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr14	2	95	490	1	115	210	49500001	49600000	3.3907546721148014	115	280	True		True	0.01098901098901099		False
cluster3	chr14	0	0	770	2	490	490	77800001	77900000	21.081586026462833	490	280	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr14	3	490	512	11	1	491	77900001	78000000	0.7041148488185196	1	21	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	21	2	492	78000001	78100000	0.31439286139557043	2	20	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	14	3	493	78100001	78200000	0.5614408149319344	3	19	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	10	4	494	78200001	78300000	0.713675477500942	4	18	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	12	5	495	78300001	78400000	0.6618377091250884	5	17	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	16	6	496	78400001	78500000	0.5362050606342401	6	16	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	8	7	497	78500001	78600000	1.0330203795418302	7	15	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	5	8	498	78600001	78700000	2.0667270045670096	8	14	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	2	490	703	7	8	498	78600001	78700000	7.053631760906619	8	205	False	left_child_too_short	False			False
cluster3	chr14	2	490	703	3	9	499	78700001	78800000	9.249979508974254	9	204	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	3	9	499	78700001	78800000	3.005762726904665	9	13	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	2	490	703	1	10	500	78800001	78900000	10.781910926653287	10	203	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	1	10	500	78800001	78900000	4.001330349503724	10	12	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	2	490	703	2	11	501	78900001	79000000	10.420854221666845	11	202	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	2	11	501	78900001	79000000	3.685914090600271	11	11	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	2	490	703	4	12	502	79000001	79100000	9.13347552978104	12	201	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	4	12	502	79000001	79100000	2.5528854052867205	12	10	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	2	490	703	5	13	503	79100001	79200000	7.468930530405373	13	200	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	6	13	503	79100001	79200000	1.4421583328188077	13	9	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	2	490	703	6	14	504	79200001	79300000	7.321607983646775	14	199	False	left_child_too_short	False			False
cluster3	chr14	3	490	512	7	14	504	79200001	79300000	1.220033232591282	14	8	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	9	15	505	79300001	79400000	0.74782442261655	15	7	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	13	16	506	79400001	79500000	0.6370913526510469	16	6	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	17	17	507	79500001	79600000	0.48205303983941755	17	5	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	15	18	508	79600001	79700000	0.5382057062591118	18	4	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	20	19	509	79700001	79800000	0.33328095449653206	19	3	False	left_child_too_short;right_child_too_short	False			False
cluster3	chr14	3	490	512	19	20	510	79800001	79900000	0.3764411807233015	20	2	False	right_child_too_short	False			False
cluster3	chr14	3	490	512	18	21	511	79900001	80000000	0.4590468216076354	21	1	False	right_child_too_short	False			False
cluster3	chr14	2	490	703	8	22	512	80000001	80100000	6.517734622916303	22	191	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr14	3	512	703	1	166	678	96900001	97000000	6.009823612301103	166	25	True		True	0.001998001998001998		False
cluster3	chr14	1	490	770	13	213	703	99400001	99500000	8.842079122802003	213	67	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr14	2	703	770	64	1	704	99500001	99600000	0.6942063996060683	1	66	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	66	2	705	99600001	99700000	0.4422556805824041	2	65	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	63	3	706	99700001	99800000	0.7977869592816329	3	64	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	59	4	707	99800001	99900000	0.9674375494142599	4	63	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	65	5	708	99900001	100000000	0.6188899745535191	5	62	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	62	6	709	100000001	100100000	0.8491793837003183	6	61	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	61	7	710	100100001	100200000	0.8856729486995444	7	60	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	60	8	711	100200001	100300000	0.9229442275948496	8	59	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	50	9	712	100300001	100400000	1.1614882794719759	9	58	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	45	10	713	100400001	100500000	1.3130681882439443	10	57	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	40	11	714	100600001	100700000	1.502935673985204	11	56	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	41	12	715	100700001	100800000	1.3985210684705407	12	55	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	44	13	716	100800001	100900000	1.329201317793091	13	54	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	56	14	717	100900001	101000000	1.013262682895215	14	53	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	53	15	718	101000001	101100000	1.0885860462301398	15	52	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	54	16	719	101100001	101200000	1.0480407746096203	16	51	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	58	17	720	101300001	101400000	1.0058617149272164	17	50	False	left_child_too_short	False			False
cluster3	chr14	2	703	770	55	18	721	101400001	101500000	1.038104815041211	18	49	False	left_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	46	19	722	101500001	101600000	1.2369992382571735	19	48	False	left_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	48	20	723	101700001	101800000	1.2043131642934224	20	47	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	57	21	724	101800001	101900000	1.0128662214344457	21	46	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	49	22	725	101900001	102000000	1.2008656508982571	22	45	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	52	23	726	102000001	102100000	1.1456596225751339	23	44	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	51	24	727	102100001	102200000	1.1521186075897125	24	43	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	47	25	728	102200001	102300000	1.2251925127131544	25	42	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	42	26	729	102300001	102400000	1.3495422268170951	26	41	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	39	27	730	102400001	102500000	1.5309945216548235	27	40	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	38	28	731	102500001	102600000	1.5382432140858808	28	39	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	35	29	732	102600001	102700000	1.7968839156746976	29	38	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	34	30	733	102700001	102800000	1.962891537972261	30	37	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	33	31	734	102800001	102900000	2.1654569386590987	31	36	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	32	32	735	102900001	103000000	2.2473115306222944	32	35	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	31	33	736	103000001	103100000	2.4462405835694065	33	34	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	29	34	737	103100001	103200000	2.708128264782355	34	33	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	28	35	738	103200001	103300000	3.0617056317727425	35	32	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	27	36	739	103300001	103400000	3.1484778957521153	36	31	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	25	37	740	103400001	103500000	3.651443562323699	37	30	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	22	38	741	103500001	103600000	4.000633870681517	38	29	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	19	39	742	103600001	103700000	4.541167917692656	39	28	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	16	40	743	103700001	103800000	5.031062323817443	40	27	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	14	41	744	103800001	103900000	5.5364020581049305	41	26	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	10	42	745	103900001	104000000	6.21980884919654	42	25	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	8	43	746	104000001	104100000	6.8153066815940715	43	24	False	right_terminal_too_short	False			False
cluster3	chr14	1	490	770	11	256	746	104000001	104100000	9.517851547288744	256	24	False	right_terminal_too_short	False			False
cluster3	chr14	1	490	770	8	257	747	104100001	104200000	10.268269729868717	257	23	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	9	44	747	104100001	104200000	6.803468045598802	44	23	False	right_terminal_too_short	False			False
cluster3	chr14	1	490	770	9	258	748	104300001	104400000	9.908320627303585	258	22	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	11	45	748	104300001	104400000	6.209190077627246	45	22	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	17	46	749	104400001	104500000	4.781692745433363	46	21	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	21	47	750	104500001	104600000	4.004729129991772	47	20	False	right_terminal_too_short	False			False
cluster3	chr14	2	703	770	23	48	751	104600001	104700000	3.88747566761226	48	19	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	20	49	752	104700001	104800000	4.529356087441327	49	18	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	15	50	753	104800001	104900000	5.3131487746107835	50	17	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	10	264	754	104900001	105000000	9.690217136872775	264	16	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	13	51	754	104900001	105000000	6.047882501952795	51	16	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	7	265	755	105000001	105100000	10.646757706874585	265	15	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	7	52	755	105000001	105100000	7.091864882064443	52	15	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	5	53	756	105100001	105200000	8.416001292317782	53	14	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	6	266	756	105100001	105200000	11.852312621085993	266	14	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	4	267	757	105300001	105400000	13.403344223682609	267	13	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	4	54	757	105300001	105400000	8.976305535595975	54	13	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	2	268	758	105400001	105500000	15.392464738701086	268	12	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	2	55	758	105400001	105500000	9.971939169328568	55	12	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	0	0	770	1	759	759	105700001	105800000	21.58963218138911	759	11	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	1	269	759	105700001	105800000	17.88239116598971	269	11	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	1	56	759	105700001	105800000	11.98085707706575	56	11	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	3	270	760	105800001	105900000	14.700858680207014	270	10	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	3	57	760	105800001	105900000	9.629481242937764	57	10	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	5	271	761	105900001	106000000	11.927550499171055	271	9	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	6	58	761	105900001	106000000	7.699015328117028	58	9	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	1	490	770	12	272	762	106000001	106100000	9.510514760836521	272	8	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	12	59	762	106000001	106100000	6.088449455032394	59	8	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	18	60	763	106100001	106200000	4.73691941609082	60	7	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	26	61	764	106200001	106300000	3.4803093510490024	61	6	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	30	62	765	106400001	106500000	2.487624391643016	62	5	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	36	63	766	106500001	106600000	1.7170626925169654	63	4	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	43	64	767	106600001	106700000	1.3417875624659275	64	3	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	37	65	768	106700001	106800000	1.58024266539364	65	2	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	2	703	770	24	66	769	106800001	106900000	3.8467668377910194	66	1	False	right_child_too_short;right_terminal_too_short	False			False
cluster3	chr14	3	490	512									False	no_valid_candidate	False			False
cluster3	chr14	2	703	770									False	no_valid_candidate	False			False
cluster3	chr15	1	0	50	45	1	1	22800001	22900000	0.49016628426691033	1	49	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	38	2	2	22900001	23000000	0.994704662449489	2	48	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	32	3	3	23000001	23100000	1.6912698033773879	3	47	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	30	4	4	23400001	23500000	1.782377124126793	4	46	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	37	5	5	23600001	23700000	1.0584017118253681	5	45	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	46	6	6	24800001	24900000	0.44866762066651855	6	44	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	48	7	7	24900001	25000000	0.3586692704410745	7	43	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	49	8	8	25000001	25100000	0.32674270874097155	8	42	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	47	9	9	25100001	25200000	0.3777669347760555	9	41	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	44	10	10	25200001	25300000	0.49823567970811194	10	40	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	41	11	11	25300001	25400000	0.7018514311326931	11	39	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	42	12	12	25400001	25500000	0.5882730244869161	12	38	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	43	13	13	25500001	25600000	0.5859389856289883	13	37	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	40	14	14	25600001	25700000	0.7041105730243731	14	36	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	39	15	15	25800001	25900000	0.7710478679148765	15	35	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	36	16	16	25900001	26000000	1.33282578971431	16	34	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	28	17	17	26000001	26100000	2.0135357919390615	17	33	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	26	18	18	26800001	26900000	2.1168176731112105	18	32	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	23	19	19	28000001	28100000	2.9010200561808004	19	31	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	1	0	50	19	20	20	28100001	28200000	3.6610323716663773	20	30	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	20	21	21	28200001	28300000	3.4716926535571497	21	29	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	21	22	22	28700001	28800000	3.401609423275504	22	28	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	17	23	23	28800001	28900000	3.749193769006964	23	27	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	16	24	24	28900001	29000000	4.584119729406602	24	26	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	19	24	24	28900001	29000000	31.81354895509963	24	683	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	12	25	25	29000001	29100000	5.826445955314275	25	25	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	15	25	25	29000001	29100000	34.6623192571693	25	682	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	9	26	26	29100001	29200000	6.681367111297626	26	24	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	12	26	26	29100001	29200000	37.11419204359013	26	681	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	7	27	27	29200001	29300000	8.39914318305258	27	23	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	8	27	27	29200001	29300000	40.31626138403743	27	680	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	6	28	28	29300001	29400000	8.71378273183569	28	22	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	7	28	28	29300001	29400000	41.86015928811633	28	679	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	4	29	29	29400001	29500000	9.782613832802392	29	21	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	5	29	29	29400001	29500000	44.314180336269445	29	678	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	3	30	30	29500001	29600000	46.70112614814941	30	677	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	3	30	30	29500001	29600000	10.915648974999495	30	20	False	left_terminal_too_short	False			False
cluster3	chr15	0	0	707	1	31	31	29600001	29700000	48.71164821952662	31	676	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	1	31	31	29600001	29700000	11.806283048161871	31	19	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	2	32	32	29700001	29800000	47.27231870284861	32	675	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	2	32	32	29700001	29800000	11.090285943370676	32	18	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	4	33	33	29800001	29900000	44.55923737871193	33	674	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	5	33	33	29800001	29900000	9.317210985804108	33	17	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	6	34	34	29900001	30000000	41.89221498229232	34	673	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	8	34	34	29900001	30000000	7.575323694377179	34	16	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	9	35	35	30700001	30800000	39.65233451772634	35	672	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	10	35	35	30700001	30800000	6.300009778175951	35	15	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	10	36	36	30900001	31000000	39.335140355817664	36	671	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	11	36	36	30900001	31000000	6.251737066275654	36	14	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	11	37	37	31000001	31100000	37.56596960996317	37	670	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	13	37	37	31000001	31100000	5.389016690243359	37	13	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	13	38	38	31100001	31200000	36.73097200114175	38	669	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	14	38	38	31100001	31200000	4.934661215186807	38	12	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	14	39	39	31200001	31300000	36.0145627372661	39	668	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	15	39	39	31200001	31300000	4.6169923052529604	39	11	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	16	40	40	31300001	31400000	34.411846264940024	40	667	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	18	40	40	31300001	31400000	3.748396962683361	40	10	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	17	41	41	31400001	31500000	32.627343928859574	41	666	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	24	41	41	31400001	31500000	2.6862714457730323	41	9	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	22	42	42	31500001	31600000	31.113879157965645	42	665	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	27	42	42	31500001	31600000	2.0160489010873883	42	8	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	23	43	43	31600001	31700000	30.845542299790804	43	664	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	31	43	43	31600001	31700000	1.7449239861339867	43	7	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	24	44	44	31700001	31800000	30.71754241911046	44	663	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	34	44	44	31700001	31800000	1.596054752573596	44	6	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	25	45	45	31800001	31900000	30.69540431068826	45	662	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	33	45	45	31800001	31900000	1.6119137065552414	45	5	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	26	46	46	31900001	32000000	29.857219006882215	46	661	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	35	46	46	31900001	32000000	1.3598699872482956	46	4	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	21	47	47	32000001	32100000	31.245166925418516	47	660	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	29	47	47	32000001	32100000	1.863817477405154	47	3	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	18	48	48	32700001	32800000	32.618789304652815	48	659	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	22	48	48	32700001	32800000	3.0402357087714673	48	2	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	20	49	49	32800001	32900000	31.315643706388784	49	658	False	left_terminal_too_short	False			False
cluster3	chr15	1	0	50	25	49	49	32800001	32900000	2.571034185300746	49	1	False	right_child_too_short;left_terminal_too_short	False			False
cluster3	chr15	0	0	707	27	50	50	32900001	33000000	29.762770765361005	50	657	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr15	2	50	462	1	62	112	39100001	39200000	5.6065029440881045	62	350	True		True	0.001998001998001998		False
cluster3	chr15	1	50	707	1	412	462	76400001	76500000	17.348554134274448	412	245	True		True	0.000999000999000999	0.000999000999000999	True
cluster3	chr15	2	462	707	1	139	601	91100001	91200000	3.4062666309076866	139	106	True		True	0.016983016983016984		False
cluster3	chr15	1	0	50									False	no_valid_candidate	False			False
cluster3	chr16	2	0	51	38	1	1	100001	200000	0.5640682697012555	1	50	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr16	2	0	51	49	2	2	200001	300000	0.2773746196748661	2	49	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr16	2	0	51	35	3	3	300001	400000	0.5940359985050971	3	48	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr16	2	0	51	42	4	4	400001	500000	0.5062969270387341	4	47	False	left_child_too_short;left_terminal_too_short	False			False
cluster3	chr16	2	0	51	37	5	5	500001	600000	0.5819855797690492	5	46	False	left_child_too_short;left_terminal_too_short	False			False
